Run,Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,packet_event,packet_event_retry,packet_event_vn,packet_event_0rtt,packet_event_coal_0rtt,frame.stream,ivy_error,implementation_error,app_send_event,tls_recv_event,recv_packet,recv_packet_retry,handshake_done,tls.finished,recv_packet_vn,recv_packet_0rtt,undecryptable_packet_event,version_not_found_event,NbPktSend,isPass,version_not_found
10,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/10/quic_client_test_0rtt10.iev,12,0,0,0,0,1,2,0,0,20,18,0,2,4,0,0,0,,27.0,0.0,0.0
11,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/11/quic_client_test_0rtt11.iev,19,0,0,0,0,2,2,0,0,21,19,0,2,4,0,0,0,,36.0,0.0,0.0
12,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/12/quic_client_test_0rtt12.iev,16,0,0,0,0,1,2,0,0,21,12,0,2,5,0,0,0,,32.0,0.0,0.0
13,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/13/quic_client_test_0rtt13.iev,15,0,0,0,0,2,2,0,0,23,16,0,2,4,0,0,0,,30.0,0.0,0.0
14,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/14/quic_client_test_0rtt14.iev,22,0,0,0,0,5,1,0,0,38,30,0,2,4,0,0,0,,54.0,0.0,0.0
15,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/15/quic_client_test_0rtt15.iev,33,0,0,0,0,4,1,0,0,48,26,0,2,4,0,0,1,,61.0,0.0,0.0
16,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/16/quic_client_test_0rtt16.iev,19,0,0,0,0,3,2,0,0,25,20,0,2,4,0,0,0,,38.0,0.0,0.0
17,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/17/quic_client_test_0rtt17.iev,21,0,0,0,0,5,1,0,0,35,27,0,1,4,0,0,0,,47.0,0.0,0.0
18,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/18/quic_client_test_0rtt18.iev,12,0,0,0,0,2,1,0,0,73,15,0,2,4,0,0,0,,24.0,0.0,0.0
19,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/19/quic_client_test_0rtt19.iev,14,0,0,0,0,2,1,0,0,84,17,0,2,4,0,0,0,,31.0,0.0,0.0
20,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/20/quic_client_test_0rtt20.iev,24,0,0,0,0,3,1,0,0,41,27,0,2,4,0,0,0,,54.0,0.0,0.0
21,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/21/quic_client_test_0rtt21.iev,15,0,0,0,0,2,2,0,0,15,17,0,2,4,0,0,0,,34.0,0.0,0.0
22,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/22/quic_client_test_0rtt22.iev,15,0,0,0,0,1,2,0,0,26,17,0,2,4,0,0,0,,32.0,0.0,0.0
23,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/23/quic_client_test_0rtt23.iev,13,0,0,0,0,2,1,0,0,71,18,0,1,4,0,0,0,,27.0,0.0,0.0
24,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/24/quic_client_test_0rtt24.iev,21,0,0,0,0,1,2,0,0,25,16,0,1,4,0,0,0,,47.0,0.0,0.0
25,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/25/quic_client_test_0rtt25.iev,17,0,0,0,0,1,2,0,0,22,15,0,2,4,0,0,0,,41.0,0.0,0.0
26,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/26/quic_client_test_0rtt26.iev,15,0,0,0,0,2,2,0,0,23,18,0,2,4,0,0,0,,31.0,0.0,0.0
27,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/27/quic_client_test_0rtt27.iev,16,0,0,0,0,6,1,0,0,39,23,0,1,4,0,0,0,,34.0,0.0,0.0
28,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/28/quic_client_test_0rtt28.iev,24,0,0,0,0,4,2,0,0,44,24,0,2,4,0,0,0,,52.0,0.0,0.0
29,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/29/quic_client_test_0rtt29.iev,21,0,0,0,0,3,1,0,0,52,22,0,2,4,0,0,0,,43.0,0.0,0.0
30,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/30/quic_client_test_0rtt30.iev,12,0,0,0,0,2,2,0,0,25,19,0,1,4,0,0,0,,28.0,0.0,0.0
31,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/31/quic_client_test_0rtt31.iev,16,0,0,0,0,3,1,0,0,59,16,0,1,4,0,0,0,,26.0,0.0,0.0
32,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/32/quic_client_test_0rtt32.iev,25,0,0,0,0,1,2,0,0,20,14,0,2,4,0,0,0,,54.0,0.0,0.0
33,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/33/quic_client_test_0rtt33.iev,17,0,0,0,0,2,1,0,0,78,14,0,2,4,0,0,0,,30.0,0.0,0.0
34,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/34/quic_client_test_0rtt34.iev,25,0,0,0,0,3,1,0,0,39,25,0,2,4,0,0,0,,55.0,0.0,0.0
35,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/35/quic_client_test_0rtt35.iev,14,0,0,0,0,1,2,0,0,34,16,0,2,4,0,0,0,,36.0,0.0,0.0
36,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/36/quic_client_test_0rtt36.iev,17,0,0,0,0,0,2,0,0,14,14,0,2,4,0,0,0,,34.0,0.0,0.0
37,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/37/quic_client_test_0rtt37.iev,24,0,0,0,0,3,1,0,0,52,22,0,2,4,0,0,0,,49.0,0.0,0.0
38,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/38/quic_client_test_0rtt38.iev,21,0,0,0,0,6,1,0,0,33,27,0,2,4,0,0,0,,49.0,0.0,0.0
39,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/39/quic_client_test_0rtt39.iev,27,0,0,0,0,2,2,0,0,22,17,0,2,4,0,0,0,,51.0,0.0,0.0
40,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/40/quic_client_test_0rtt40.iev,23,0,0,0,0,5,1,0,0,40,21,0,2,4,0,0,0,,37.0,0.0,0.0
41,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/41/quic_client_test_0rtt41.iev,16,0,0,0,0,1,1,0,0,66,17,0,2,4,0,0,0,,31.0,0.0,0.0
42,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/42/quic_client_test_0rtt42.iev,13,0,0,0,0,1,1,0,0,83,13,0,2,4,0,0,0,,25.0,0.0,0.0
43,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/43/quic_client_test_0rtt43.iev,15,0,0,0,0,2,1,0,0,68,16,0,2,4,0,0,0,,30.0,0.0,0.0
44,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/44/quic_client_test_0rtt44.iev,30,0,0,0,0,5,1,0,0,37,37,0,2,4,0,0,1,,71.0,0.0,0.0
45,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/45/quic_client_test_0rtt45.iev,18,0,0,0,0,2,2,0,0,21,19,0,2,4,0,0,0,,37.0,0.0,0.0
46,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/46/quic_client_test_0rtt46.iev,16,0,0,0,0,2,2,0,0,22,20,0,1,4,0,0,0,,30.0,0.0,0.0
47,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/47/quic_client_test_0rtt47.iev,24,0,0,0,0,6,2,0,0,23,27,0,2,4,0,0,0,,49.0,0.0,0.0
48,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/48/quic_client_test_0rtt48.iev,15,0,0,0,0,3,1,0,0,68,17,0,2,4,0,0,0,,25.0,0.0,0.0
49,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/49/quic_client_test_0rtt49.iev,24,0,0,0,0,3,2,0,0,19,20,0,2,4,0,0,0,,36.0,0.0,0.0
50,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/50/quic_client_test_0rtt50.iev,15,0,0,0,0,1,2,0,0,27,17,0,2,4,0,0,0,,34.0,0.0,0.0
51,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/51/quic_client_test_0rtt51.iev,15,0,0,0,0,3,1,0,0,63,17,0,2,4,0,0,0,,30.0,0.0,0.0
52,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/52/quic_client_test_0rtt52.iev,18,0,0,0,0,1,2,0,0,21,19,0,2,4,0,0,0,,37.0,0.0,0.0
53,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/53/quic_client_test_0rtt53.iev,25,0,0,0,0,5,2,0,0,34,20,0,2,4,0,0,0,,48.0,0.0,0.0
54,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/54/quic_client_test_0rtt54.iev,19,0,0,0,0,2,2,0,0,27,18,0,2,4,0,0,0,,35.0,0.0,0.0
55,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/55/quic_client_test_0rtt55.iev,14,0,0,0,0,1,2,0,0,14,16,0,2,4,0,0,0,,33.0,0.0,0.0
56,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/56/quic_client_test_0rtt56.iev,18,0,0,0,0,1,2,0,0,24,21,0,2,4,0,0,0,,39.0,0.0,0.0
57,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/57/quic_client_test_0rtt57.iev,19,0,0,0,0,0,2,0,0,26,14,0,2,4,0,0,0,,39.0,0.0,0.0
58,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/58/quic_client_test_0rtt58.iev,18,0,0,0,0,2,2,0,0,33,16,0,2,4,0,0,0,,36.0,0.0,0.0
59,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/59/quic_client_test_0rtt59.iev,29,0,0,0,0,3,1,0,0,42,25,0,2,4,0,0,0,,66.0,0.0,0.0
60,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/60/quic_client_test_0rtt60.iev,14,0,0,0,0,2,2,0,0,27,18,0,2,4,0,0,0,,37.0,0.0,0.0
61,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/61/quic_client_test_0rtt61.iev,19,0,0,0,0,3,1,0,0,65,17,0,2,4,0,0,0,,34.0,0.0,0.0
62,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/62/quic_client_test_0rtt62.iev,22,0,0,0,0,4,1,0,0,55,18,0,1,4,0,0,0,,40.0,0.0,0.0
63,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/63/quic_client_test_0rtt63.iev,23,0,0,0,0,2,1,0,0,66,20,0,2,4,0,0,0,,43.0,0.0,0.0
64,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/64/quic_client_test_0rtt64.iev,11,0,0,0,0,2,2,0,0,18,17,0,1,4,0,0,0,,26.0,0.0,0.0
65,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/65/quic_client_test_0rtt65.iev,20,0,0,0,0,3,1,0,0,72,17,0,2,4,0,0,0,,39.0,0.0,0.0
66,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/66/quic_client_test_0rtt66.iev,10,0,0,0,0,0,2,0,0,9,12,0,2,5,0,0,0,,22.0,0.0,0.0
67,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/67/quic_client_test_0rtt67.iev,15,0,0,0,0,2,1,0,0,67,15,0,2,4,0,0,0,,28.0,0.0,0.0
68,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/68/quic_client_test_0rtt68.iev,13,0,0,0,0,2,1,0,0,60,19,0,2,4,0,0,0,,32.0,0.0,0.0
69,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/69/quic_client_test_0rtt69.iev,12,0,0,0,0,1,2,0,0,12,18,0,2,4,0,0,0,,31.0,0.0,0.0
70,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/70/quic_client_test_0rtt70.iev,21,0,0,0,0,2,2,0,0,30,17,0,2,4,0,0,0,,37.0,0.0,0.0
71,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/71/quic_client_test_0rtt71.iev,14,0,0,0,0,2,2,0,0,24,18,0,2,4,0,0,0,,33.0,0.0,0.0
72,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/72/quic_client_test_0rtt72.iev,29,0,0,0,0,5,1,0,0,33,25,0,2,4,0,0,0,,59.0,0.0,0.0
73,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/73/quic_client_test_0rtt73.iev,11,0,0,0,0,1,2,0,0,18,16,0,2,4,0,0,0,,20.0,0.0,0.0
74,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/74/quic_client_test_0rtt74.iev,11,0,0,0,0,1,2,0,0,6,12,0,1,5,0,0,0,,26.0,0.0,0.0
75,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/75/quic_client_test_0rtt75.iev,24,0,0,0,0,4,1,0,0,34,31,0,2,4,0,0,0,,60.0,0.0,0.0
76,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/76/quic_client_test_0rtt76.iev,25,0,0,0,0,3,1,0,0,42,23,0,2,4,0,0,0,,46.0,0.0,0.0
77,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/77/quic_client_test_0rtt77.iev,18,0,0,0,0,2,2,0,0,30,22,0,2,4,0,0,0,,34.0,0.0,0.0
78,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/78/quic_client_test_0rtt78.iev,18,0,0,0,0,1,2,0,0,101,15,0,1,3,0,0,0,,33.0,0.0,0.0
79,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/79/quic_client_test_0rtt79.iev,22,0,0,0,0,4,1,0,0,117,29,0,1,3,0,0,0,,56.0,0.0,0.0
80,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/80/quic_client_test_0rtt80.iev,21,0,0,0,0,2,1,0,0,68,22,0,2,4,0,0,0,,42.0,0.0,0.0
81,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/81/quic_client_test_0rtt81.iev,13,0,0,0,0,2,2,0,0,23,21,0,2,4,0,0,0,,27.0,0.0,0.0
82,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/82/quic_client_test_0rtt82.iev,26,0,0,0,0,4,1,0,0,49,24,0,2,4,0,0,0,,53.0,0.0,0.0
83,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/83/quic_client_test_0rtt83.iev,16,0,0,0,0,1,2,0,0,13,16,0,2,4,0,0,0,,36.0,0.0,0.0
84,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/84/quic_client_test_0rtt84.iev,22,0,0,0,0,1,2,0,0,25,19,0,2,4,0,0,0,,45.0,0.0,0.0
85,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/85/quic_client_test_0rtt85.iev,17,0,0,0,0,1,1,0,0,82,12,0,2,4,0,0,0,,28.0,0.0,0.0
86,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/86/quic_client_test_0rtt86.iev,19,0,0,0,0,4,1,0,0,62,19,0,2,4,0,0,0,,40.0,0.0,0.0
87,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/87/quic_client_test_0rtt87.iev,13,0,0,0,0,2,2,0,0,14,18,0,1,4,0,0,0,,30.0,0.0,0.0
88,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/88/quic_client_test_0rtt88.iev,22,0,0,0,0,2,2,0,0,19,18,0,1,4,0,0,0,,39.0,0.0,0.0
89,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/89/quic_client_test_0rtt89.iev,23,0,0,0,0,2,1,0,0,55,18,0,2,4,0,0,0,,39.0,0.0,0.0
90,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/90/quic_client_test_0rtt90.iev,11,0,0,0,0,0,2,0,0,11,12,0,1,5,0,0,0,,22.0,0.0,0.0
91,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/91/quic_client_test_0rtt91.iev,23,0,0,0,0,5,1,0,0,37,24,0,1,4,0,0,0,,45.0,0.0,0.0
92,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/92/quic_client_test_0rtt92.iev,11,0,0,0,0,1,1,0,0,85,12,0,2,4,0,0,0,,16.0,0.0,0.0
93,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/93/quic_client_test_0rtt93.iev,17,0,0,0,0,3,1,0,0,58,20,0,2,4,0,0,0,,35.0,0.0,0.0
94,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/94/quic_client_test_0rtt94.iev,25,0,0,0,0,5,1,0,0,37,23,0,2,4,0,0,0,,49.0,0.0,0.0
95,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/95/quic_client_test_0rtt95.iev,23,0,0,0,0,1,2,0,0,18,18,0,2,4,0,0,0,,42.0,0.0,0.0
96,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/96/quic_client_test_0rtt96.iev,18,0,0,0,0,3,2,0,0,21,18,0,2,4,0,0,0,,37.0,0.0,0.0
97,picoquic,client,quic_client_test_0rtt,,"ivy_return_code(1) assumption_failed("""")",/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/97/quic_client_test_0rtt97.iev,26,0,0,0,0,3,1,0,0,45,27,0,2,4,0,0,0,,63.0,0.0,0.0
98,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/98/quic_client_test_0rtt98.iev,14,0,0,0,0,2,2,0,0,14,16,0,2,4,0,0,0,,31.0,0.0,0.0
99,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/99/quic_client_test_0rtt99.iev,17,0,0,0,0,2,2,0,0,19,17,0,2,4,0,0,0,,35.0,0.0,0.0
100,picoquic,client,quic_client_test_0rtt,,,/QUIC-FormalVerification/QUIC-Ivy/doc/examples/quic/test/temp/100/quic_client_test_0rtt0.iev,45,0,0,0,0,5,0,0,0,63,35,0,2,4,0,0,1,,77.0,1.0,0.0
